time_ms,seq,payload_len,sf,bw_khz,cr,tx_power_dbm,rssi_dbm,snr_db,received_total,missed_total,pc_timestamp,test_name,location,distance_m,condition,notes
3584,41607,20,7,125.00,5,14,-113.00,-5.75,11,4,2026-04-21T22:35:41,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
3784,41608,20,7,125.00,5,14,-111.00,-3.00,12,4,2026-04-21T22:35:41,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
3984,41609,20,7,125.00,5,14,-112.00,-5.00,13,4,2026-04-21T22:35:42,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
4184,41610,20,7,125.00,5,14,-112.00,-4.75,14,4,2026-04-21T22:35:42,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
4584,41612,20,7,125.00,5,14,-111.00,-4.75,15,5,2026-04-21T22:35:42,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
4784,41613,20,7,125.00,5,14,-112.00,-4.75,16,5,2026-04-21T22:35:42,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
4984,41614,20,7,125.00,5,14,-111.00,-4.75,17,5,2026-04-21T22:35:43,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
5184,41615,20,7,125.00,5,14,-110.00,-3.75,18,5,2026-04-21T22:35:43,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
5384,41616,20,7,125.00,5,14,-110.00,-2.50,19,5,2026-04-21T22:35:43,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
5584,41617,20,7,125.00,5,14,-109.00,-3.25,20,5,2026-04-21T22:35:43,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
5784,41618,20,7,125.00,5,14,-110.00,-5.00,21,5,2026-04-21T22:35:43,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
5984,41619,20,7,125.00,5,14,-109.00,-4.25,22,5,2026-04-21T22:35:44,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
6184,41620,20,7,125.00,5,14,-110.00,-4.75,23,5,2026-04-21T22:35:44,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
6384,41621,20,7,125.00,5,14,-109.00,-3.75,24,5,2026-04-21T22:35:44,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
6584,41622,20,7,125.00,5,14,-109.00,-4.25,25,5,2026-04-21T22:35:44,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
6784,41623,20,7,125.00,5,14,-109.00,-2.50,26,5,2026-04-21T22:35:44,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
6984,41624,20,7,125.00,5,14,-110.00,-3.00,27,5,2026-04-21T22:35:45,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
7184,41625,20,7,125.00,5,14,-111.00,-3.50,28,5,2026-04-21T22:35:45,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
7584,41627,20,7,125.00,5,14,-110.00,-5.00,29,6,2026-04-21T22:35:45,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
7984,41629,20,7,125.00,5,14,-107.00,-1.50,30,7,2026-04-21T22:35:46,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
8184,41630,20,7,125.00,5,14,-107.00,-1.50,31,7,2026-04-21T22:35:46,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
8584,41632,20,7,125.00,5,14,-108.00,-0.75,32,8,2026-04-21T22:35:46,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
8784,41633,20,7,125.00,5,14,-108.00,-1.50,33,8,2026-04-21T22:35:46,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
8984,41634,20,7,125.00,5,14,-108.00,-1.75,34,8,2026-04-21T22:35:47,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
9184,41635,20,7,125.00,5,14,-108.00,-6.25,35,8,2026-04-21T22:35:47,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
9384,41636,20,7,125.00,5,14,-107.00,0.75,36,8,2026-04-21T22:35:47,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
9584,41637,20,7,125.00,5,14,-107.00,-2.50,37,8,2026-04-21T22:35:47,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
9784,41638,20,7,125.00,5,14,-107.00,-0.50,38,8,2026-04-21T22:35:47,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
9984,41639,20,7,125.00,5,14,-107.00,-4.25,39,8,2026-04-21T22:35:48,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
10184,41640,20,7,125.00,5,14,-107.00,-2.50,40,8,2026-04-21T22:35:48,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
10384,41641,20,7,125.00,5,14,-110.00,-3.75,41,8,2026-04-21T22:35:48,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
11184,41645,20,7,125.00,5,14,-114.00,-7.25,42,11,2026-04-21T22:35:49,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
12184,41650,20,7,125.00,5,14,-114.00,-6.25,43,15,2026-04-21T22:35:50,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
12584,41652,20,7,125.00,5,14,-113.00,-5.00,44,16,2026-04-21T22:35:50,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
16184,41670,20,7,125.00,5,14,-114.00,-7.75,45,33,2026-04-21T22:35:54,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
16584,41672,20,7,125.00,5,14,-114.00,-7.50,46,34,2026-04-21T22:35:54,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
17184,41675,20,7,125.00,5,14,-114.00,-7.75,47,36,2026-04-21T22:35:55,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
17784,41678,20,7,125.00,5,14,-114.00,-7.00,48,38,2026-04-21T22:35:55,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
18184,41680,20,7,125.00,5,14,-112.00,-7.00,49,39,2026-04-21T22:35:56,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
18384,41681,20,7,125.00,5,14,-112.00,-5.50,50,39,2026-04-21T22:35:56,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
18584,41682,20,7,125.00,5,14,-114.00,-7.75,51,39,2026-04-21T22:35:56,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
18984,41684,20,7,125.00,5,14,-112.00,-6.25,52,40,2026-04-21T22:35:57,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
19184,41685,20,7,125.00,5,14,-112.00,-6.25,53,40,2026-04-21T22:35:57,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
19384,41686,20,7,125.00,5,14,-112.00,-5.00,54,40,2026-04-21T22:35:57,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
19784,41688,20,7,125.00,5,14,-111.00,-8.00,55,41,2026-04-21T22:35:57,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
19984,41689,20,7,125.00,5,14,-112.00,-4.75,56,41,2026-04-21T22:35:58,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
20184,41690,20,7,125.00,5,14,-112.00,-5.25,57,41,2026-04-21T22:35:58,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
24384,41711,20,7,125.00,5,14,-112.00,-8.75,58,61,2026-04-21T22:36:02,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
24584,41712,20,7,125.00,5,14,-111.00,-5.00,59,61,2026-04-21T22:36:02,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
25584,41717,20,7,125.00,5,14,-113.00,-6.25,60,65,2026-04-21T22:36:03,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
25784,41718,20,7,125.00,5,14,-113.00,-5.25,61,65,2026-04-21T22:36:03,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
26184,41720,20,7,125.00,5,14,-112.00,-4.00,62,66,2026-04-21T22:36:04,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
26384,41721,20,7,125.00,5,14,-114.00,-7.75,63,66,2026-04-21T22:36:04,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
26584,41722,20,7,125.00,5,14,-114.00,-5.50,64,66,2026-04-21T22:36:04,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
26984,41724,20,7,125.00,5,14,-114.00,-6.25,65,67,2026-04-21T22:36:05,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
27184,41725,20,7,125.00,5,14,-114.00,-7.50,66,67,2026-04-21T22:36:05,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
27384,41726,20,7,125.00,5,14,-113.00,-6.00,67,67,2026-04-21T22:36:05,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
27584,41727,20,7,125.00,5,14,-112.00,-4.25,68,67,2026-04-21T22:36:05,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
27784,41728,20,7,125.00,5,14,-112.00,-5.25,69,67,2026-04-21T22:36:05,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
28184,41730,20,7,125.00,5,14,-112.00,-4.50,70,68,2026-04-21T22:36:06,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
28584,41732,20,7,125.00,5,14,-111.00,-3.50,71,69,2026-04-21T22:36:06,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
28784,41733,20,7,125.00,5,14,-112.00,-6.25,72,69,2026-04-21T22:36:06,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
28984,41734,20,7,125.00,5,14,-112.00,-4.00,73,69,2026-04-21T22:36:07,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
29184,41735,20,7,125.00,5,14,-109.00,-3.75,74,69,2026-04-21T22:36:07,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
29384,41736,20,7,125.00,5,14,-108.00,-5.25,75,69,2026-04-21T22:36:07,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
29584,41737,20,7,125.00,5,14,-109.00,-2.50,76,69,2026-04-21T22:36:07,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
29784,41738,20,7,125.00,5,14,-108.00,-0.75,77,69,2026-04-21T22:36:07,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
29984,41739,20,7,125.00,5,14,-107.00,-0.50,78,69,2026-04-21T22:36:08,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
30184,41740,20,7,125.00,5,14,-107.00,0.50,79,69,2026-04-21T22:36:08,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
30384,41741,20,7,125.00,5,14,-107.00,-0.50,80,69,2026-04-21T22:36:08,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
30584,41742,20,7,125.00,5,14,-107.00,-1.50,81,69,2026-04-21T22:36:08,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
30784,41743,20,7,125.00,5,14,-107.00,-0.75,82,69,2026-04-21T22:36:08,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
30984,41744,20,7,125.00,5,14,-107.00,-0.50,83,69,2026-04-21T22:36:09,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
31184,41745,20,7,125.00,5,14,-108.00,-1.25,84,69,2026-04-21T22:36:09,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
31384,41746,20,7,125.00,5,14,-108.00,-1.00,85,69,2026-04-21T22:36:09,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
31784,41748,20,7,125.00,5,14,-108.00,-3.25,86,70,2026-04-21T22:36:09,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
31984,41749,20,7,125.00,5,14,-107.00,-0.75,87,70,2026-04-21T22:36:10,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
32184,41750,20,7,125.00,5,14,-109.00,-2.50,88,70,2026-04-21T22:36:10,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
32584,41752,20,7,125.00,5,14,-109.00,-3.50,89,71,2026-04-21T22:36:10,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
32784,41753,20,7,125.00,5,14,-108.00,-2.25,90,71,2026-04-21T22:36:10,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
32984,41754,20,7,125.00,5,14,-109.00,-3.25,91,71,2026-04-21T22:36:11,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
33184,41755,20,7,125.00,5,14,-109.00,-3.25,92,71,2026-04-21T22:36:11,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
33384,41756,20,7,125.00,5,14,-110.00,-3.25,93,71,2026-04-21T22:36:11,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
33585,41757,20,7,125.00,5,14,-108.00,-1.00,94,71,2026-04-21T22:36:11,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
33784,41758,20,7,125.00,5,14,-107.00,-2.00,95,71,2026-04-21T22:36:11,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
33985,41759,20,7,125.00,5,14,-107.00,0.50,96,71,2026-04-21T22:36:12,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
34184,41760,20,7,125.00,5,14,-106.00,0.50,97,71,2026-04-21T22:36:12,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
34384,41761,20,7,125.00,5,14,-107.00,0.00,98,71,2026-04-21T22:36:12,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
34784,41763,20,7,125.00,5,14,-108.00,-6.00,99,72,2026-04-21T22:36:12,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
34984,41764,20,7,125.00,5,14,-108.00,-2.00,100,72,2026-04-21T22:36:13,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
35384,41766,20,7,125.00,5,14,-108.00,-3.50,101,73,2026-04-21T22:36:13,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
35585,41767,20,7,125.00,5,14,-107.00,-2.25,102,73,2026-04-21T22:36:13,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
35784,41768,20,7,125.00,5,14,-107.00,-1.00,103,73,2026-04-21T22:36:13,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
35984,41769,20,7,125.00,5,14,-107.00,-2.75,104,73,2026-04-21T22:36:14,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
36184,41770,20,7,125.00,5,14,-107.00,-1.25,105,73,2026-04-21T22:36:14,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
36384,41771,20,7,125.00,5,14,-106.00,-5.50,106,73,2026-04-21T22:36:14,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
36584,41772,20,7,125.00,5,14,-106.00,0.75,107,73,2026-04-21T22:36:14,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
36785,41773,20,7,125.00,5,14,-106.00,-0.50,108,73,2026-04-21T22:36:14,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
36984,41774,20,7,125.00,5,14,-108.00,-1.50,109,73,2026-04-21T22:36:15,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
37185,41775,20,7,125.00,5,14,-109.00,-1.75,110,73,2026-04-21T22:36:15,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
37384,41776,20,7,125.00,5,14,-109.00,-1.50,111,73,2026-04-21T22:36:15,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
37585,41777,20,7,125.00,5,14,-107.00,-2.75,112,73,2026-04-21T22:36:15,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
37784,41778,20,7,125.00,5,14,-107.00,0.25,113,73,2026-04-21T22:36:15,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
37985,41779,20,7,125.00,5,14,-107.00,-3.00,114,73,2026-04-21T22:36:16,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
38184,41780,20,7,125.00,5,14,-106.00,-0.75,115,73,2026-04-21T22:36:16,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
38385,41781,20,7,125.00,5,14,-106.00,-6.25,116,73,2026-04-21T22:36:16,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
38785,41783,20,7,125.00,5,14,-107.00,-7.50,117,74,2026-04-21T22:36:16,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
38984,41784,20,7,125.00,5,14,-107.00,-0.75,118,74,2026-04-21T22:36:17,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
39384,41786,20,7,125.00,5,14,-108.00,-1.25,119,75,2026-04-21T22:36:17,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
39785,41788,20,7,125.00,5,14,-107.00,-2.00,120,76,2026-04-21T22:36:17,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
39985,41789,20,7,125.00,5,14,-107.00,-1.25,121,76,2026-04-21T22:36:18,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
40185,41790,20,7,125.00,5,14,-108.00,-0.25,122,76,2026-04-21T22:36:18,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
40385,41791,20,7,125.00,5,14,-106.00,-1.00,123,76,2026-04-21T22:36:18,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
40584,41792,20,7,125.00,5,14,-106.00,1.00,124,76,2026-04-21T22:36:18,04_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
