time_ms,seq,payload_len,sf,bw_khz,cr,tx_power_dbm,rssi_dbm,snr_db,received_total,missed_total,pc_timestamp,test_name,location,distance_m,condition,notes
21249,1128,20,10,125.00,5,14,-121.00,-10.25,22,32,2026-04-21T22:51:06,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
21629,1129,20,10,125.00,5,14,-121.00,-9.75,23,32,2026-04-21T22:51:07,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
22009,1130,20,10,125.00,5,14,-118.00,-12.25,24,32,2026-04-21T22:51:07,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
22389,1131,20,10,125.00,5,14,-120.00,-9.50,25,32,2026-04-21T22:51:07,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
22769,1132,20,10,125.00,5,14,-121.00,-10.50,26,32,2026-04-21T22:51:08,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
23529,1134,20,10,125.00,5,14,-120.00,-9.50,27,33,2026-04-21T22:51:09,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
23909,1135,20,10,125.00,5,14,-120.00,-10.00,28,33,2026-04-21T22:51:09,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
24289,1136,20,10,125.00,5,14,-120.00,-9.00,29,33,2026-04-21T22:51:09,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
24669,1137,20,10,125.00,5,14,-120.00,-8.50,30,33,2026-04-21T22:51:10,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
25050,1138,20,10,125.00,5,14,-118.00,-8.25,31,33,2026-04-21T22:51:10,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
25430,1139,20,10,125.00,5,14,-117.00,-8.75,32,33,2026-04-21T22:51:11,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
25810,1140,20,10,125.00,5,14,-118.00,-7.00,33,33,2026-04-21T22:51:11,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
26190,1141,20,10,125.00,5,14,-119.00,-8.00,34,33,2026-04-21T22:51:11,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
26570,1142,20,10,125.00,5,14,-119.00,-8.25,35,33,2026-04-21T22:51:12,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
26950,1143,20,10,125.00,5,14,-118.00,-8.75,36,33,2026-04-21T22:51:12,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
27330,1144,20,10,125.00,5,14,-120.00,-9.00,37,33,2026-04-21T22:51:12,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
27710,1145,20,10,125.00,5,14,-119.00,-9.75,38,33,2026-04-21T22:51:13,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
28090,1146,20,10,125.00,5,14,-121.00,-9.75,39,33,2026-04-21T22:51:13,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
28470,1147,20,10,125.00,5,14,-120.00,-11.00,40,33,2026-04-21T22:51:14,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
28850,1148,20,10,125.00,5,14,-122.00,-12.00,41,33,2026-04-21T22:51:14,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
29230,1149,20,10,125.00,5,14,-122.00,-12.75,42,33,2026-04-21T22:51:14,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
29610,1150,20,10,125.00,5,14,-120.00,-10.00,43,33,2026-04-21T22:51:15,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
29990,1151,20,10,125.00,5,14,-122.00,-11.25,44,33,2026-04-21T22:51:15,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
30370,1152,20,10,125.00,5,14,-123.00,-12.50,45,33,2026-04-21T22:51:15,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
30750,1153,20,10,125.00,5,14,-123.00,-13.00,46,33,2026-04-21T22:51:16,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
31510,1155,20,10,125.00,5,14,-124.00,-13.50,47,34,2026-04-21T22:51:17,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
33031,1159,20,10,125.00,5,14,-123.00,-13.00,48,37,2026-04-21T22:51:18,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
33411,1160,20,10,125.00,5,14,-120.00,-9.50,49,37,2026-04-21T22:51:19,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
33791,1161,20,10,125.00,5,14,-124.00,-14.00,50,37,2026-04-21T22:51:19,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
35311,1165,20,10,125.00,5,14,-122.00,-11.50,51,40,2026-04-21T22:51:20,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
36071,1167,20,10,125.00,5,14,-123.00,-13.25,52,41,2026-04-21T22:51:21,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
36831,1169,20,10,125.00,5,14,-125.00,-14.25,53,42,2026-04-21T22:51:22,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
38731,1174,20,10,125.00,5,14,-125.00,-14.75,54,46,2026-04-21T22:51:24,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
39111,1175,20,10,125.00,5,14,-123.00,-12.75,55,46,2026-04-21T22:51:24,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
40632,1179,20,10,125.00,5,14,-124.00,-13.50,56,49,2026-04-21T22:51:26,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
41772,1182,20,10,125.00,5,14,-123.00,-11.75,57,51,2026-04-21T22:51:27,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
42152,1183,20,10,125.00,5,14,-117.00,-9.75,58,51,2026-04-21T22:51:27,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
42532,1184,20,10,125.00,5,14,-119.00,-9.25,59,51,2026-04-21T22:51:28,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
42912,1185,20,10,125.00,5,14,-120.00,-9.50,60,51,2026-04-21T22:51:28,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
43292,1186,20,10,125.00,5,14,-122.00,-11.00,61,51,2026-04-21T22:51:28,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
43672,1187,20,10,125.00,5,14,-122.00,-13.00,62,51,2026-04-21T22:51:29,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
44052,1188,20,10,125.00,5,14,-124.00,-13.50,63,51,2026-04-21T22:51:29,04_sftrade_1mile_obstacle_sf10_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF10 repeat
