time_ms,seq,payload_len,sf,bw_khz,cr,tx_power_dbm,rssi_dbm,snr_db,received_total,missed_total,pc_timestamp,test_name,location,distance_m,condition,notes
905,41191,20,7,125.00,5,14,-101.00,-0.75,1,0,2026-04-21T22:34:18,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
1305,41193,20,7,125.00,5,14,-105.00,-2.00,2,1,2026-04-21T22:34:18,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
22305,41298,20,7,125.00,5,14,-114.00,-5.00,3,105,2026-04-21T22:34:39,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
22505,41299,20,7,125.00,5,14,-112.00,-3.75,4,105,2026-04-21T22:34:40,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
22705,41300,20,7,125.00,5,14,-113.00,-4.25,5,105,2026-04-21T22:34:40,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
22905,41301,20,7,125.00,5,14,-112.00,-2.75,6,105,2026-04-21T22:34:40,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
23105,41302,20,7,125.00,5,14,-112.00,-3.25,7,105,2026-04-21T22:34:40,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
23305,41303,20,7,125.00,5,14,-112.00,-2.75,8,105,2026-04-21T22:34:40,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
23505,41304,20,7,125.00,5,14,-112.00,-3.25,9,105,2026-04-21T22:34:41,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
23705,41305,20,7,125.00,5,14,-112.00,-2.00,10,105,2026-04-21T22:34:41,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
23905,41306,20,7,125.00,5,14,-112.00,-1.75,11,105,2026-04-21T22:34:41,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
24105,41307,20,7,125.00,5,14,-112.00,-3.25,12,105,2026-04-21T22:34:41,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
24305,41308,20,7,125.00,5,14,-112.00,-3.00,13,105,2026-04-21T22:34:41,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
24505,41309,20,7,125.00,5,14,-112.00,-3.00,14,105,2026-04-21T22:34:42,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
24705,41310,20,7,125.00,5,14,-112.00,-2.50,15,105,2026-04-21T22:34:42,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
24905,41311,20,7,125.00,5,14,-112.00,-3.50,16,105,2026-04-21T22:34:42,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
25105,41312,20,7,125.00,5,14,-112.00,-3.00,17,105,2026-04-21T22:34:42,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
25305,41313,20,7,125.00,5,14,-112.00,-2.75,18,105,2026-04-21T22:34:42,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
25505,41314,20,7,125.00,5,14,-113.00,-2.75,19,105,2026-04-21T22:34:43,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
25705,41315,20,7,125.00,5,14,-112.00,-4.00,20,105,2026-04-21T22:34:43,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
25905,41316,20,7,125.00,5,14,-113.00,-3.25,21,105,2026-04-21T22:34:43,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
26105,41317,20,7,125.00,5,14,-109.00,-3.75,22,105,2026-04-21T22:34:43,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
26305,41318,20,7,125.00,5,14,-113.00,-4.25,23,105,2026-04-21T22:34:43,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
26505,41319,20,7,125.00,5,14,-113.00,-4.50,24,105,2026-04-21T22:34:44,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
26705,41320,20,7,125.00,5,14,-112.00,-3.25,25,105,2026-04-21T22:34:44,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
27105,41322,20,7,125.00,5,14,-111.00,-1.75,26,106,2026-04-21T22:34:44,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
27305,41323,20,7,125.00,5,14,-112.00,-5.00,27,106,2026-04-21T22:34:44,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
27505,41324,20,7,125.00,5,14,-112.00,-3.25,28,106,2026-04-21T22:34:45,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
27705,41325,20,7,125.00,5,14,-112.00,-2.25,29,106,2026-04-21T22:34:45,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
27905,41326,20,7,125.00,5,14,-112.00,-2.75,30,106,2026-04-21T22:34:45,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
28105,41327,20,7,125.00,5,14,-113.00,-3.25,31,106,2026-04-21T22:34:45,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
28305,41328,20,7,125.00,5,14,-114.00,-4.75,32,106,2026-04-21T22:34:45,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
28505,41329,20,7,125.00,5,14,-114.00,-4.25,33,106,2026-04-21T22:34:46,02_sftrade_1mile_obstacle_sf7_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF7 repeat
