time_ms,seq,payload_len,sf,bw_khz,cr,tx_power_dbm,rssi_dbm,snr_db,received_total,missed_total,pc_timestamp,test_name,location,distance_m,condition,notes
22072,363,20,12,125.00,5,14,-103.00,3.50,16,0,2026-04-21T23:16:29,02_sftrade_1mile_obstacle_sf12_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF12 repeat
23401,364,20,12,125.00,5,14,-102.00,3.25,17,0,2026-04-21T23:16:30,02_sftrade_1mile_obstacle_sf12_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF12 repeat
24729,365,20,12,125.00,5,14,-102.00,3.50,18,0,2026-04-21T23:16:32,02_sftrade_1mile_obstacle_sf12_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF12 repeat
26057,366,20,12,125.00,5,14,-102.00,3.50,19,0,2026-04-21T23:16:33,02_sftrade_1mile_obstacle_sf12_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF12 repeat
27385,367,20,12,125.00,5,14,-104.00,2.50,20,0,2026-04-21T23:16:34,02_sftrade_1mile_obstacle_sf12_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF12 repeat
28714,368,20,12,125.00,5,14,-102.00,1.00,21,0,2026-04-21T23:16:36,02_sftrade_1mile_obstacle_sf12_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF12 repeat
30042,369,20,12,125.00,5,14,-102.00,4.00,22,0,2026-04-21T23:16:37,02_sftrade_1mile_obstacle_sf12_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF12 repeat
31370,370,20,12,125.00,5,14,-102.00,4.00,23,0,2026-04-21T23:16:38,02_sftrade_1mile_obstacle_sf12_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF12 repeat
32698,371,20,12,125.00,5,14,-107.00,-0.75,24,0,2026-04-21T23:16:40,02_sftrade_1mile_obstacle_sf12_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF12 repeat
34026,372,20,12,125.00,5,14,-103.00,3.50,25,0,2026-04-21T23:16:41,02_sftrade_1mile_obstacle_sf12_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF12 repeat
35355,373,20,12,125.00,5,14,-103.00,3.25,26,0,2026-04-21T23:16:42,02_sftrade_1mile_obstacle_sf12_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF12 repeat
36683,374,20,12,125.00,5,14,-103.00,1.75,27,0,2026-04-21T23:16:44,02_sftrade_1mile_obstacle_sf12_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF12 repeat
38011,375,20,12,125.00,5,14,-102.00,3.25,28,0,2026-04-21T23:16:45,02_sftrade_1mile_obstacle_sf12_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF12 repeat
39339,376,20,12,125.00,5,14,-103.00,1.50,29,0,2026-04-21T23:16:46,02_sftrade_1mile_obstacle_sf12_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF12 repeat
40668,377,20,12,125.00,5,14,-102.00,3.75,30,0,2026-04-21T23:16:48,02_sftrade_1mile_obstacle_sf12_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF12 repeat
41996,378,20,12,125.00,5,14,-102.00,3.25,31,0,2026-04-21T23:16:49,02_sftrade_1mile_obstacle_sf12_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF12 repeat
43324,379,20,12,125.00,5,14,-102.00,3.25,32,0,2026-04-21T23:16:50,02_sftrade_1mile_obstacle_sf12_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF12 repeat
44652,380,20,12,125.00,5,14,-101.00,3.25,33,0,2026-04-21T23:16:52,02_sftrade_1mile_obstacle_sf12_bw125_cr45_p14_run2,longrange,1609,obstacle_repeat,1 mile obstacle SF12 repeat

